"airport_id","name","city","country","iata","icao","latitude","longitude","altitude","timezone","dst","tz_dataset_timezone","type","source"
9098,Sorrento Valley Station,San Diego,United States,\N,\N,32.903,-117.225,150,-8,A,America/Los_Angeles,station,User
9099,San Diego Union Station,San Diego,United States,\N,\N,32.716944,-117.168611,50,-8,A,America/Los_Angeles,station,User
9116,New Carrollton Rail Station,New Carrollton,United States,ZRZ,\N,38.948,-76.8719,39,-5,A,America/New_York,station,User
9118,Walkersville Train Depot,Walkersville,United States,\N,\N,39.48618333333334,-77.35475,308,-5,A,America/New_York,station,User
9144,Deerfield Beach Station,Deerfield Beach,United States,\N,\N,26.316944,-80.122222,13,-5,A,America/New_York,station,User
9174,Eupen - Rail,Eupen,Belgium,\N,\N,50.3743,6.0201,1000,1,E,Europe/Brussels,station,User
9176,Osnabrueck Hbf,Osnabrueck,Germany,\N,\N,52.272778,8.061111,207,1,E,Europe/Berlin,station,User
9177,Hannover Hbf,Hannover,Germany,\N,\N,52.366667,9.716667,180,1,E,Europe/Berlin,station,User
9192,Varberg Railway Station,Varberg,Sweden,\N,\N,57.107118,12.2520907,0,1,E,Europe/Stockholm,station,User
9194,Toronto Union Station,Toronto,Canada,\N,\N,43.645278,-79.380556,249,-5,A,America/Toronto,station,User
9195,Windsor Station,Windsor,Canada,\N,\N,42.3254,-83.0092,623,-5,A,America/Toronto,station,User
9196,Dearborn Amtrak Station,Dearborn,United States,\N,\N,42.312222,-83.198611,591,-5,A,America/New_York,station,User
9216,Beijing West Railway Station,Beijing,China,\N,\N,39.8955463,116.3201722,167,8,N,Asia/Shanghai,station,User
9217,Hung Hom Railway Station,Hong Kong,Hong Kong,\N,\N,22.303067,114.18152699999996,39,8,N,Asia/Hong_Kong,station,User
9230,Westbahnhoff,Vienna,Austria,XWW,\N,48.196667,16.337778,600,1,E,Europe/Vienna,station,User
9254,Shenzhen Railway Station,Shenzhen,China,\N,\N,22.5344,114.1121,67,8,N,Asia/Hong_Kong,station,User
9282,Ollantaytambo Train Station,Ollantaytambo,Peru,\N,\N,-13.263155,-72.270291,9160,-5,N,America/Lima,station,User
9283,Aguas Calientes Train Station,Aguas Calientes,Peru,\N,\N,-13.1556,-72.5238,6693,-5,N,America/Lima,station,User
9284,Poroy Train Station,Cusco,Peru,\N,\N,-13.4944,-72.0421,11710,-5,N,America/Lima,station,User
9289,Queen Street Station,Glasgow,United Kingdom,GLQ,\N,55.8622,-4.2512,50,0,E,Europe/London,station,User
9297,Santa Barbara Train Station,Santa Barbara,United States,\N,\N,34.413611,-119.691667,8,-8,A,America/Los_Angeles,station,User
9298,Eugene Amtrak Station,Eugene,United States,\N,\N,44.055062,-123.092372,426,-8,A,America/Los_Angeles,station,User
9299,Lincolnville GO Station,Stouffville,Canada,\N,\N,43.995278,-79.233333,873,-5,A,America/Toronto,station,User
9318,Yaroslavsky Station,Moscow,Russia,\N,\N,55.776,37.658,400,3,N,Europe/Moscow,station,User
9319,Railway Station,Perm,Russia,\N,\N,58.0203,56.2525,558,5,N,Asia/Yekaterinburg,station,User
9320,Railway Station,Novosibirsk,Russia,\N,\N,55.0188,82.9339,531,7,N,Asia/Krasnoyarsk,station,User
9321,Railway Station,Ulan Bator,Mongolia,\N,\N,47.92,106.92,4300,8,N,Asia/Ulaanbaatar,station,User
9322,Main Station,Beijing,China,\N,\N,39.9,116.421,130,8,N,Asia/Shanghai,station,User
9323,Railway Station,Irkutsk,Russia,\N,\N,52.3122,104.2958,1305,8,N,Asia/Irkutsk,station,User
9333,Boston North Station,Boston,United States,\N,\N,42.366235,-71.061122,141,-5,A,America/New_York,station,User
9334,Rockport Station,Rockport,United States,\N,\N,42.6558328,-70.6266667,77,-5,A,America/New_York,station,User
9335,Salem Station,Salem,United States,\N,\N,42.5249995,-70.8958333,26,-5,A,America/New_York,station,User
9338,Joliet Union Station,Joliet,United States,\N,\N,41.5244,-88.0795,532,-6,A,America/Chicago,station,User
9340,Lasalle Station,Chicago,United States,\N,\N,41.875,-87.632,592,-6,A,America/Chicago,station,User
9342,Norfolk Station,Norfolk,United States,\N,\N,36.843233,-76.275952,16,-5,A,America/New_York,station,User
9343,London Railway Station,London,Canada,\N,\N,42.9819,-81.2464,0,-5,A,America/Toronto,station,User
9344,Gloucester Station,Gloucester,United States,\N,\N,42.61666666666667,-70.66833333333334,50,-5,A,America/New_York,station,User
9355,Central Station,Glasgow,United Kingdom,ZGG,\N,55.858,-4.258,25,0,E,Europe/London,station,User
9356,Euston Station,London,United Kingdom,QQU,\N,51.5284,-0.1331,89,0,E,Europe/London,station,User
9358,Belorussky Station,Moscow,Russia,\N,\N,55.7764,37.5803,400,3,N,Europe/Moscow,station,User
9359,Railway Station,Omsk,Russia,\N,\N,54.9833,73.3667,285,6,N,Asia/Omsk,station,User
9360,Railway Station,Krasnoyarsk,Russia,\N,\N,56.0167,93.0667,446,7,N,Asia/Krasnoyarsk,station,User
9361,Railway Station,Naushki,Russia,\N,\N,50.3827,106.1056,1975,8,N,Asia/Irkutsk,station,User
9362,Railway Station,Erlian,China,\N,\N,43.65,111.9833,3159,8,N,Asia/Shanghai,station,User
9363,Guangzhoudong Railway Station,Guangzhou,China,\N,\N,23.149554,113.32479,0,8,U,Asia/Shanghai,station,User
9432,Buffalo-Depew Station,Depew,United States,\N,\N,42.9074,-78.7266,676,-5,A,America/New_York,station,User
9433,South Bend Station,South Bend,United States,\N,\N,41.678,-86.2876,722,-5,A,America/New_York,station,User
9434,Carroll Avenue NICTD Station,Michigan City,United States,\N,\N,41.7133,-86.8677,630,-6,A,America/Chicago,station,User
9435,Chicago Millennium Station,Chicago,United States,\N,\N,41.8837,-87.623,620,-6,A,America/Chicago,station,User
9437,Kansas City Union Station,Kansas City,United States,\N,\N,39.0865,-94.586,791,-6,A,America/Chicago,station,User
9439,San Francisco 4th and King St. Station,San Francisco,United States,\N,\N,37.7763884,-122.3944444,15,-8,A,America/Los_Angeles,station,User
9440,Oakland Jack London Square Station,Oakland,United States,\N,\N,37.7935,-122.2719,13,-8,A,America/Los_Angeles,station,User
9441,Downtown Mountain View Station,Mountain View,United States,\N,\N,37.3943934,-122.075872,15,-8,A,America/Los_Angeles,station,User
9442,San Mateo Station,San Mateo,United States,\N,\N,37.5683328,-122.3241667,15,-8,A,America/Los_Angeles,station,User
9443,Sunnyvale Station,Sunnyvale,United States,\N,\N,37.3786106,-122.0308333,15,-8,A,America/Los_Angeles,station,User
9445,Cleveland Greyhound Station,Cleveland,United States,\N,\N,41.5034,-81.6822,679,-5,A,America/New_York,station,User
9455,Union Station,Utica,United States,UCA,\N,43.104167,-75.223333,456,-5,A,America/New_York,station,User
9457,Heuston Station,Dublin,Ireland,\N,\N,53.3463,-6.2927,19,0,E,Europe/Dublin,station,User
9458,Killarney Station,Killarney,Ireland,\N,\N,52.5089,-9.5015,144,0,U,Europe/Dublin,station,User
9461,Hazelton Bus Station,Hazelton,United States,\N,HZLT,40.954055,-75.976102,1689,-5,A,America/New_York,station,User
9463,Madison NJT Station,Madison,United States,\N,MDSN,40.757028,-74.415194,266,-5,A,America/New_York,station,User
9464,Maplewood NJT Station,Maplewood,United States,\N,MPLD,40.731111,-74.275556,115,-5,A,America/New_York,station,User
9466,Metro-North Station,Poughkeepsie,United States,\N,PKPS,41.706516,-73.937774,180,-5,A,America/New_York,station,User
9482,Summit NJT Station,Summit,United States,\N,SMMT,40.716556,-74.35775,374,-5,A,America/New_York,station,User
9485,Cordoba Station,Cordoba,Spain,\N,CRDB,37.888573,-4.789177,390,1,E,Europe/Madrid,station,User
9486,Granada Station,Granada,Spain,\N,GRND,37.184055,-3.60916,2421,1,E,Europe/Madrid,station,User
9493,Toledo Railway Station,Toledo,Spain,\N,TLDO,39.862363,-4.011083,1736,1,E,Europe/Madrid,station,User
9494,Chamartin Station,Madrid,Spain,\N,MADC,40.472272,-3.68215,2188,1,E,Europe/Madrid,station,User
9499,Railway Station,Figueres,Spain,\N,FGRS,42.265065,2.968822,128,1,E,Europe/Madrid,station,User
9501,New Brunswick Station,New Brunswick,United States,\N,NBWK,40.496432,-74.446447,62,-5,A,America/New_York,station,User
9503,Holmesburg Jct Station,Philadelphia,United States,\N,HOLM,40.032679,-75.023718,39,-5,U,America/New_York,station,User
9531,Main Station,Taipei,Taiwan,\N,TPEI,25.046176,121.517532,0,8,N,Asia/Taipei,station,User
9548,Union Station,Erie,United States,\N,\N,42.120847,-80.082444,733,-5,A,America/New_York,station,User
9549,Cleveland Lakefront Station,Cleveland,United States,\N,\N,41.505787,-81.696172,650,-5,A,America/New_York,station,User
9550,Elkhart Station,Elkhart,United States,\N,\N,41.680748,-85.971848,748,-5,A,America/New_York,station,User
9551,Waterloo Station,Waterloo,United States,\N,\N,41.431714,-85.025659,906,-5,A,America/New_York,station,User
9553,Sandusky Station,Sandusky,United States,\N,\N,41.440671,-82.717866,614,-5,A,America/New_York,station,User
9554,Elyria Station,Elyria,United States,\N,\N,41.370033,-82.096685,614,-5,A,America/New_York,station,User
9555,Alliance Station,Alliance,United States,\N,\N,40.921275,-81.092904,1158,-5,A,America/New_York,station,User
9556,Paoli Station,Paoli,United States,\N,\N,40.042754,-75.48376,509,-5,A,America/New_York,station,User
9557,Elizabethtown Station,Elizabethtown,United States,\N,\N,40.147028,-76.612234,463,-5,A,America/New_York,station,User
9558,Lewiston Station,Lewiston,United States,\N,\N,40.588309,-77.580047,520,-5,A,America/New_York,station,User
9559,Huntingdon Station,Huntingdon,United States,\N,\N,40.483665,-78.01178,643,-5,A,America/New_York,station,User
9560,Tyrone Station,Tyrone,United States,\N,\N,40.667749,-78.240573,896,-5,A,America/New_York,station,User
9562,Latrobe Station,Latrobe,United States,\N,\N,40.317405,-79.385083,997,-5,A,America/New_York,station,User
9563,Greensburg Station,Greensburg,United States,\N,\N,40.304986,-79.546893,1017,-5,A,America/New_York,station,User
9564,Williamsburg Station,Williamsburg,United States,\N,\N,37.276531,-76.708589,82,-5,A,America/New_York,station,User
9565,Richmond Staples Mill Road Station,Richmond,United States,\N,\N,37.6179667,-77.4968078,166,-5,A,America/New_York,station,User
9566,Ashland Virgina Station,Ashland,United States,\N,\N,37.759596,-77.481304,213,-5,A,America/New_York,station,User
9567,Quantico Station,Quantico,United States,\N,\N,38.521882,-77.293027,39,-5,A,America/New_York,station,User
9568,Alexandria Union Station,Alexandria,United States,\N,\N,38.806503,-77.06233,39,-5,A,America/New_York,station,User
9573,Bridgeport Station,Bridgeport,United States,\N,\N,41.178006,-73.187539,3,-5,A,America/New_York,station,User
9574,Stratford Station,Stratford,United States,\N,\N,41.194286,-73.131566,49,-5,A,America/New_York,station,User
9575,Milford Station,Milford,United States,\N,\N,41.223231,-73.057647,282,-5,A,America/New_York,station,User
9576,West Haven Station,West Haven,United States,\N,\N,41.27142,-72.963488,33,-5,A,America/New_York,station,User
9577,Fairfield Metro Station,Fairfield,United States,\N,\N,41.161,-73.234336,59,-5,A,America/New_York,station,User
9578,Fairfield Station,Fairfield,United States,\N,\N,41.143077,-73.257742,59,-5,A,America/New_York,station,User
9580,South Norwalk Station,Norwalk,United States,\N,\N,41.09673,-73.421132,36,-5,A,America/New_York,station,User
9581,Darien Station,Darien,United States,\N,\N,41.076913,-73.472966,52,-5,A,America/New_York,station,User
9582,Harlem-125th Street Station,New York,United States,\N,\N,40.805157,-73.939149,84,-5,A,America/New_York,station,User
9583,Hammond-Whiting Station,Hammond,United States,\N,\N,41.691155,-87.506511,43,-6,A,America/Chicago,station,User
9584,Michigan City Amtrak Station,Michigan City,United States,\N,\N,41.721103,-86.905385,627,-6,A,America/Chicago,station,User
9585,New Buffalo Station,New Buffalo,United States,\N,\N,41.796656,-86.745782,640,-5,A,America/New_York,station,User
9586,Niles Station,Niles,United States,\N,\N,41.837412,-86.252372,646,-5,A,America/New_York,station,User
9587,Dowagiac Station,Dowagiac,United States,\N,\N,41.980941,-86.109041,747,-5,A,America/New_York,station,User
9589,Battle Creek Station,Battle Creek,United States,\N,\N,42.318189,-85.187534,840,-5,A,America/New_York,station,User
9590,Jackson MI Station,Jackson,United States,\N,\N,42.248113,-84.39967,934,-5,A,America/New_York,station,User
9591,Ann Arbor Station,Ann Arbor,United States,\N,\N,42.287692,-83.743154,750,-5,A,America/New_York,station,User
9594,Luebeck Hauptbahnhof,Luebeck,Germany,\N,\N,53.8672,10.6692,43,1,E,Europe/Berlin,station,User
9599,Budapest Nepliget Coach Station,Budapest,Hungary,\N,\N,47.474698,19.098561,50,1,E,Europe/Budapest,station,User
9600,Lviv Central Railway Station,Lviv,Ukraine,\N,\N,49.8397,23.9944,971,2,E,Europe/Kiev,station,User
9603,Raleigh Amtrak Station,Raleigh,United States,\N,\N,35.7751,-78.6441,300,-5,A,America/New_York,station,User
9604,Toulouse Matabiau Station,Toulouse,France,\N,\N,43.6111,1.4536,600,1,E,Europe/Paris,station,User
9605,Bordeaux Saint Jean Station,Bordeaux,France,ZFQ,\N,44.8256,-0.5556,50,1,E,Europe/Paris,station,User
9606,Carcassonne Station,Carcassonne,France,\N,\N,43.2181,2.3519,270,1,E,Europe/Paris,station,User
9607,Bristol Temple Meads Railway Station,Bristol,United Kingdom,\N,\N,51.449,-2.58,10,0,E,Europe/London,station,User
9608,Dresden Hauptbahnhof,Dresden,Germany,\N,\N,51.0403,13.7317,350,1,E,Europe/Berlin,station,User
9609,Budapest Deli Station,Budapest,Hungary,\N,\N,47.4994,19.025,40,1,E,Europe/Budapest,station,User
9610,Szczecin Glowny Station,Szczecin,Poland,\N,\N,53.4183,14.5497,10,1,E,Europe/Warsaw,station,User
9611,Luxembourg Railway Station,Luxembourg City,Luxembourg,\N,\N,49.6,6.1339,1300,1,E,Europe/Luxembourg,station,User
9612,Milano Centrale Railway Station,Milan,Italy,\N,\N,45.4861,9.2036,400,1,E,Europe/Rome,station,User
9613,Bologna Centrale Railway Station,Bologna,Italy,\N,\N,44.5058,11.3417,177,1,E,Europe/Rome,station,User
9614,Rimini Railway Station,Rimini,Italy,\N,\N,44.0644,12.5728,10,1,E,Europe/Rome,station,User
9615,Oxford Railway Station,Oxford,United Kingdom,\N,\N,51.753657,-1.270131,600,0,E,Europe/London,station,User
9616,Wigan Wallgate Railway Station,Wigan,United Kingdom,\N,\N,53.5449,-2.6339,130,0,E,Europe/London,station,User
9617,Aarhus Central Station,Aarhus,Denmark,\N,\N,56.15,10.2047,10,1,E,Europe/Copenhagen,station,User
9619,Oslo Central Station,Oslo,Norway,XZO,\N,59.9111,10.7508,10,1,E,Europe/Oslo,station,User
9620,Bergen Railway Station,Bergen,Norway,QFV,\N,60.3903,5.3331,10,1,E,Europe/Oslo,station,User
9621,Nimes Railway Station,Nimes,France,ZYN,\N,43.8325,4.3664,148,1,E,Europe/Paris,station,User
9622,Avignon TGV Station,Avignon,France,XZN,\N,43.9217,4.7858,75,1,E,Europe/Paris,station,User
9623,Aachen Hauptbahnhof,Aachen,Germany,XHJ,\N,50.7676,6.0912,873,1,E,Europe/Berlin,station,User
9624,Vilnius Railway Station,Vilnius,Lithuania,\N,\N,54.67024,25.284368,400,2,E,Europe/Vilnius,station,User
9626,Torino Porta Nuova Railway Station,Turin,Italy,TPY,\N,45.0625,7.6789,800,1,E,Europe/Rome,station,User
9627,Nice Railway Station,Nice,France,\N,\N,43.7044,7.2619,30,1,E,Europe/Paris,station,User
9630,Kyoto Station,Kyoto,Japan,\N,\N,34.9854,135.7584,230,9,N,Asia/Tokyo,station,User
9631,Nagoya Station,Nagoya,Japan,\N,\N,35.1708,136.8816,30,9,N,Asia/Tokyo,station,User
9632,Nara Station,Nara,Japan,\N,\N,34.6807,135.819,300,9,N,Asia/Tokyo,station,User
9633,Montreux Railway Station,Montreux,Switzerland,\N,\N,46.4358,6.9103,1280,1,E,Europe/Zurich,station,User
9634,'s-Hertogenbosch Railway Station,'s-Hertogenbosch,Netherlands,\N,\N,51.69,5.2933,25,1,E,Europe/Amsterdam,station,User
9636,Sofia Central Bus Station,Sofia,Bulgaria,\N,\N,42.7103,23.3233,1800,2,E,Europe/Sofia,station,User
9637,Riga Central Station,Riga,Latvia,\N,\N,56.9472,24.1222,10,2,E,Europe/Riga,station,User
9640,San Sebastian Railway Station,San Sebastian,Spain,YJH,\N,43.317652,-1.976748,20,1,E,Europe/Madrid,station,User
9641,Pamplona Railway Station,Pamplona,Spain,EEP,\N,42.824903,-1.661445,1463,1,E,Europe/Madrid,station,User
9643,Ljubljana Railway Station,Ljubljana,Slovenia,\N,\N,46.0589,14.5131,968,1,E,Europe/Ljubljana,station,User
9644,Szeged Railway Station,Szeged,Hungary,\N,\N,46.24,20.14291,267,1,E,Europe/Budapest,station,User
9645,Debrecen Railway Station,Debrecen,Hungary,\N,\N,47.5208,21.6286,397,1,E,Europe/Budapest,station,User
9646,Brno Hlavni Nadrazi Station,Brno,Czech Republic,\N,\N,49.1909,16.6134,625,1,E,Europe/Prague,station,User
9647,Lausanne Railway Station,Lausanne,Switzerland,\N,\N,46.5164,6.6292,1483,1,E,Europe/Zurich,station,User
9648,Maastricht Station,Maastricht,Netherlands,\N,\N,50.85,5.7053,161,1,E,Europe/Amsterdam,station,User
9649,York Railway Station,York,United Kingdom,QQY,\N,53.9583,-1.093,45,0,E,Europe/London,station,User
9650,Birmingham New Street Railway Station,Birmingham,United Kingdom,QQN,\N,52.4778,-1.8988,500,0,E,Europe/London,station,User
9651,Cesky Krumlov Station,Cesky Krumlov,Czech Republic,\N,\N,48.822173,14.317288,1614,1,E,Europe/Prague,station,User
9652,Bayreuth Hauptbahnhof,Bayreuth,Germany,\N,\N,49.95,11.5803,1120,1,E,Europe/Berlin,station,User
9653,Bahnhof Bamberg,Bamberg,Germany,\N,\N,49.9008,10.8994,530,1,E,Europe/Berlin,station,User
9654,Bahnhof Rothenburg ob der Tauber ,Rothenburg ob der Tauber,Germany,\N,\N,49.376629,10.190662,1410,1,E,Europe/Berlin,station,User
9655,Bahnhof Donauwoerth,Donauwoerth,Germany,\N,\N,48.7144,10.7717,410,1,E,Europe/Berlin,station,User
9656,Bahnhof Noerdlingen,Noerdlingen,Germany,\N,\N,48.8508,10.4978,1447,1,E,Europe/Berlin,station,User
9657,Taichung Station,Taichung,Taiwan,\N,\N,24.1369,120.6847,340,8,N,Asia/Taipei,station,User
9659,Vernazza Station,Vernazza,Italy,\N,\N,44.134987,9.685036,10,1,E,Europe/Rome,station,User
9663,Las Vegas Greyhound Bus Station,Las Vegas,United States,\N,\N,36.171167,-115.147574,2001,-8,A,America/Los_Angeles,station,User
9668,Mostar Railway Station,Mostar,Bosnia and Herzegovina,\N,\N,43.3486,17.8139,200,1,E,Europe/Sarajevo,station,User
9670,Asheville Greyhound Station,Asheville,United States,\N,\N,35.605361,-82.536137,2134,-5,A,America/New_York,station,User
9672,Inverness Railway Station,Inverness,United Kingdom,ZIV,\N,57.48,-4.223,53,0,E,Europe/London,station,User
9674,Aberdeen Railway Station,Aberdeen,United Kingdom,ZXA,\N,57.1436,-2.0985,0,0,E,Europe/London,station,User
9682,Zeleznicka Stanica Railway Station,Novi Sad,Serbia,\N,\N,45.2657,19.8294,262,1,E,Europe/Belgrade,station,User
9683,Kosice Railway Station,Kosice,Slovakia,\N,\N,48.7225,21.2681,676,1,E,Europe/Bratislava,station,User
9685,Siofok Vasutallomas Train Station,Siofok,Hungary,\N,\N,46.907942,18.05366,416,1,E,Europe/Budapest,station,User
9686,Malmo Central Station,Malmo,Sweden,XFP,\N,55.609467,13.000904,10,1,E,Europe/Stockholm,station,User
9687,Lund Central Station,Lund,Sweden,XGC,\N,55.705543,13.186586,237,1,E,Europe/Stockholm,station,User
9688,Helsingor Station,Helsingor,Denmark,\N,\N,56.0336,12.6144,0,1,E,Europe/Copenhagen,station,User
9689,Odense Station,Odense,Denmark,\N,\N,55.401785,10.385973,404,1,E,Europe/Copenhagen,station,User
9690,Tokaj Vasutallomas Station,Tokaj,Hungary,\N,\N,48.112887,21.407036,600,1,E,Europe/Budapest,station,User
9692,Brugge Railway Station,Bruges,Belgium,\N,\N,51.197708,3.217851,10,1,E,Europe/Brussels,station,User
9694,Knokke Station,Knokke,Belgium,\N,\N,51.341795,3.284919,0,1,E,Europe/Brussels,station,User
9695,Kortrijk Station,Kortrijk,Belgium,\N,\N,50.824579,3.264396,60,1,E,Europe/Brussels,station,User
9696,Ieper Station,Ypres,Belgium,\N,\N,50.847995,2.876605,80,1,E,Europe/Brussels,station,User
9699,Pecs Vasutallomas Station,Pecs,Hungary,\N,\N,46.066241,18.225004,666,1,E,Europe/Budapest,station,User
9700,Kaposvar Vasutallomas Station,Kaposvar,Hungary,\N,\N,46.352691,17.7947,502,1,E,Europe/Budapest,station,User
9701,Sopron Vasutallomas Station,Sopron,Hungary,\N,\N,47.677945,16.586496,695,1,E,Europe/Budapest,station,User
9702,Gyor Vasutallomas Station,Gyor,Hungary,\N,\N,47.681885,17.634652,390,1,E,Europe/Budapest,station,User
9705,Chiayi Station,Chiayi,Taiwan,\N,\N,23.4792,120.4409,96,8,N,Asia/Taipei,station,User
9707,Tainan Station,Tainan,Taiwan,\N,\N,22.9969,120.2125,20,8,N,Asia/Taipei,station,User
9711,Salerno Central Station,Salerno,Italy,\N,\N,40.675398,14.772166,1,1,E,Europe/Rome,station,User
9712,Ventimiglia Railway Station,Ventimiglia,Italy,\N,\N,43.792315,7.609705,0,1,E,Europe/Rome,station,User
9713,Stirling Railway Station,Stirling,United Kingdom,\N,\N,56.1201,-3.9351,95,0,E,Europe/London,station,User
9714,Bothwell Railway Station,Bothwell,United Kingdom,\N,\N,55.8023,-4.0662,230,0,E,Europe/London,station,User
9715,Lisbon Rossio Station,Lisbon,Portugal,\N,\N,38.71444,-9.140897,0,0,E,Europe/Lisbon,station,User
9716,Sintra Station,Sintra,Portugal,\N,\N,38.798938,-9.385917,440,0,E,Europe/Lisbon,station,User
9717,Gniezno Station,Gniezno,Poland,\N,\N,52.53,17.603589,385,1,E,Europe/Warsaw,station,User
9718,Malbork Railway Station,Malbork,Poland,\N,\N,54.035875,19.04256,49,1,E,Europe/Warsaw,station,User
9725,Schaan-Vaduz Railway Station,Vaduz,Switzerland,\N,\N,47.1686,9.5083,1500,1,E,Europe/Vaduz,station,User
9729,Hillerod Station,Hillerod,Denmark,\N,\N,55.927,12.311,135,1,E,Europe/Copenhagen,station,User
9730,Roskilde Station,Roskilde,Denmark,\N,\N,55.6386,12.0883,0,1,E,Europe/Copenhagen,station,User
9732,Bermeo Station,Bermeo,Spain,\N,\N,43.4203,-2.722,0,1,E,Europe/Madrid,station,User
9733,Bilbao Atxuri Station,Bilbao,Spain,\N,\N,43.2536,-2.9217,62,1,E,Europe/Madrid,station,User
9734,Gernika Station,Gernika,Spain,\N,\N,43.314448,-2.676016,33,1,E,Europe/Madrid,station,User
9735,Waterloo Station,Waterloo,Belgium,\N,\N,50.715071,4.383472,390,1,E,Europe/Brussels,station,User
9737,Esztergom Vasutallomas Station,Esztergom,Hungary,\N,\N,47.77637,18.743418,360,1,E,Europe/Budapest,station,User
9738,Calella Station,Calella,Spain,\N,\N,41.6128,2.6575,16,1,E,Europe/Madrid,station,User
9755,Zhuhai Railway Station,Zhuhai,China,\N,\N,22.218333,113.545,118,8,N,Asia/Macau,station,User
9801,Spokane Amtrak Station,Spokane,United States,\N,\N,47.656279,-117.415519,17,-8,A,America/Los_Angeles,station,User
9802,Lewistown Amtrak Station,Lewistown,United States,\N,\N,40.58911,-77.578615,520,-5,A,America/New_York,station,User
9803,Valladolid Bus Station,Valladolid,Spain,XJN,\N,41.633333,-4.716667,2290,1,E,Europe/Madrid,station,User
9804,Soria Bus Station,Soria,Spain,XJO,\N,41.766667,-2.466667,3488,1,E,Europe/Madrid,station,User
9816,Strasbourg Bus Station,Strasbourg,France,XER,\N,48.585,7.734444,433,1,E,Europe/Paris,station,User
9837,Chiasso Railway Station,Chiasso,Switzerland,\N,\N,45.832222,9.031111,781,1,E,Europe/Zurich,station,User
9856,Kunshan South Railway Station,Kunshan,China,KVN,\N,31.355,120.946389,13,8,N,Asia/Shanghai,station,User
9876,Youngstown Federal Station,Youngstown,United States,\N,\N,41.102701,-80.654565,850,-5,A,America/New_York,station,User
9877,Metrorail Transfer Station,Hialeah,United States,\N,\N,25.846394,-80.259617,50,-5,A,America/New_York,station,User
9878,Opa-locka Station,Opa-locka,United States,\N,\N,25.900036,-80.252694,50,-5,A,America/New_York,station,User
9879,Golden Glades Station,Golden Glades,United States,\N,\N,25.92155,-80.216917,50,-5,A,America/New_York,station,User
9880,Hollywood Station,Hollywood,United States,\N,\N,26.012411,-80.167658,50,-5,A,America/New_York,station,User
9881,Sheridan Street Station,Hollywood,United States,\N,\N,26.031717,-80.167774,50,-5,A,America/New_York,station,User
9882,Fort Lauderdale Station,Fort Lauderdale,United States,\N,\N,26.119942,-80.169808,50,-5,A,America/New_York,station,User
9883,Cypress Creek Station,Fort Lauderdale,United States,\N,\N,26.201194,-80.150369,50,-5,A,America/New_York,station,User
9884,Pompano Beach Station,Pompano Beach,United States,\N,\N,26.272286,-80.134814,50,-5,A,America/New_York,station,User
9936,Jasper Railway Station,Jasper,Canada,XDH,\N,52.876111,-118.079722,0,-7,A,\N,station,User
9944,Sainte-Foy Railway Station,Sainte-Foy,Canada,\N,\N,46.754399,-71.299488,322,-5,A,\N,station,User
9945,Drummondville Railway Station,Drummondville,Canada,\N,\N,45.882095,-72.48834,1198,-5,A,\N,station,User
9946,Saint Lambert Railway Station,Saint Lambert,Canada,\N,\N,45.498896,-73.507287,25,-5,A,\N,station,User
9947,Rochester Station,Rochester,United States,\N,\N,43.163411,-77.608057,505,-5,A,\N,station,User
9948,Rome Amtrak Station,Rome,United States,\N,\N,43.199425,-75.44996,456,-5,A,\N,station,User
9949,Amsterdam Amtrak Station,Amsterdam,United States,\N,\N,42.953719,-74.2195,361,-5,A,\N,station,User
9950,Schenectady Amtrak Station,Schenectady,United States,\N,\N,42.814606,-73.942887,324,-5,A,\N,station,User
9951,Hudson Amtrak Station,Hudson,United States,\N,\N,42.253891,-73.797729,420,-5,A,\N,station,User
9952,Rhinecliff-Kingston Amtrak Station,Rhinebeck,United States,\N,\N,41.921346,-73.951278,200,-5,A,\N,station,User
9953,Croton-Harmon Station,Croton-on-Hudson,United States,\N,\N,41.189903,-73.882394,164,-5,A,\N,station,User
9954,Naperville Station,Naperville,United States,\N,\N,41.779722,-88.145556,702,-6,A,\N,station,User
9956,Princeton Station,Princeton,United States,\N,\N,41.385191,-89.466815,780,-6,A,\N,station,User
9957,Galesburg Station,Galesburg,United States,\N,\N,40.944678,-90.364106,778,-6,A,\N,station,User
9958,Fort Madison Station,Fort Madison,United States,\N,\N,40.622591,-91.336983,528,-6,A,\N,station,User
9959,La Plata Station,La Plata,United States,\N,\N,40.02922,-92.493384,935,-6,A,\N,station,User
9960,Lawrence Station,Lawrence,United States,\N,\N,38.971166,-95.230539,866,-6,A,\N,station,User
9961,Topeka Station,Topeka,United States,\N,\N,39.051415,-95.664916,945,-6,A,\N,station,User
9962,Newton Station,Newton,United States,\N,\N,38.046976,-97.344886,1450,-6,A,\N,station,User
9963,Hutchinson Station,Hutchinson,United States,\N,\N,38.05599,-97.931591,1543,-6,A,\N,station,User
9964,Dodge City Station,Dodge City,United States,\N,\N,37.752411,-100.016994,2493,-6,A,\N,station,User
9965,Garden City Station,Garden City,United States,\N,\N,37.964365,-100.873256,2838,-6,A,\N,station,User
9966,Lamar Station,Lamar,United States,\N,\N,38.0897011,-102.6183855,3625,-7,A,\N,station,User
9967,La Junta Station,La Junta,United States,\N,\N,37.988165,-103.54319,4078,-7,A,\N,station,User
9968,Trinidad Station,Trinidad,United States,\N,\N,37.172688,-104.507981,6010,-7,A,\N,station,User
